activities,content_type,creation_time,id,is_branded_content,lang,link_attachment.caption,link_attachment.description,link_attachment.link,link_attachment.name,match_type,mcl_url,modified_time,multimedia,post_owner.type,post_owner.id,post_owner.name,post_owner.username,shared_post_id,statistics.angry_count,statistics.care_count,statistics.comment_count,statistics.haha_count,statistics.like_count,statistics.love_count,statistics.reaction_count,statistics.sad_count,statistics.share_count,statistics.views,statistics.views_date_last_refreshed,statistics.wow_count,surface.type,surface.id,surface.name,surface.username,text
,photos,2025-01-28T09:52:21+00:00,645521584642263,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/645521584642263/,2025-01-30T20:11:23+00:00,"[{""id"":""964498475618742"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZssLm1HfOh3kzT5FFGASJmLDcMll4PvrnKvoofDyemSTAmiyONVTnYNOftcfoCjZGj-OfWN_rVhn7VedZe82xmim2nTTlCT9rivIMw8OoBWoSyvqhvxpIWKj7pIcuuJjUiKX5Je2_lqVq8ER9Sb""}]",page,1555246815243984,DieBasis,diebasispartei,,0,0,6,2,49,0,51,0,8,1741,2025-02-01,0,page,1555246815243984,DieBasis,diebasispartei,"Sicher wählen! Setzt auf die Urnenwahl!

Ist die Briefwahl in Gefahr? Landeswahlleiter warnen: Bei der kommenden Bundestagswahl könnte es massive Probleme bei der Briefwahl geben. Verzögerte Zustellungen und eine Überlastung der Post könnten Millionen Stimmen ungezählt lassen.

Deshalb raten Wahlleiter: Geht ins Wahllokal und sichert eure Stimme direkt an der Urne!

Quelle: https://apollo-news.net/wahlleiter-warnen-vor-briefwahl-millionen-stimmen-knnten-nicht-gezhlt-werden/

🟩🟩🟦🟦🟥🟥🟧🟧

dieBasis setzt sich für eine sichere und vertrauenswürdige Wahl ein. Eine Briefwahl sollte nur die Ausnahme für wirklich bedürftige Personen sein. Nur so bleibt die Demokratie frei von Unsicherheiten.

Hier geht es zu unserem Programm: diebasis.de/wahlprogramm-2025

#diebasis #Bundestagswahl #BTW2025 #Briefwahl #Urnenwahl #Demokratie #SichereWahlen"
,videos,2025-01-28T09:47:22+00:00,3079692505523931,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/3079692505523931/,2025-01-29T19:00:09+00:00,"[{""id"":""1847360732734526"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZu74iTXakw2P49NtE7tsiNof8Xo3mvJ85c6L8YAZPZAmXLYJJ2HlB5wQn1IT_YPxzIok53NJXjjk0S8LXhbxFWXWoLyQ07dS0M-_8E9gjDqDe-3mKtMGdNVWY8sN3xpX7D2EKx6rqmyulMbzd6Z_w""}]",page,1488921141683197,"BÜNDNIS 90/DIE GRÜNEN",B90DieGruenen,,22,0,123,159,253,57,492,1,56,12590,2025-02-01,0,page,1488921141683197,"BÜNDNIS 90/DIE GRÜNEN",B90DieGruenen,"Ein würdevolles und selbstbestimmtes Leben im Alter braucht gute Arbeitsbedingungen für Pflegekräfte und Entlastung für Angehörige – durch barrierefreies Wohnen und eine bessere ambulante Pflege. Das stärkt die soziale Sicherheit und unsere Demokratie.

Das Seniorenheim Luisengarten in Potsdam zeigt, wie flexible Wohnmodelle gelingen. Danke für die Einblicke und die wertvolle Arbeit!"
,photos,2025-01-28T09:12:57+00:00,3453320641640510,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/3453320641640510/,2025-01-29T09:31:44+00:00,"[{""id"":""3515937821883924"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZs0mbZF-5xPNxKjYsbZluqtMzgDu6ZzvNj9-803V2Ji4-lhiyusytnNNBhgT1AMGCtRK-_MOwA4Shn9fVbXLYuBzqMr8wjVZsxc28iPVWr0NmfRywPda01emDKPyfe9U-XlzCyFSchogN13UB1y3w""}]",page,318323284568640,Bayernpartei,Bayernpartei,,108,0,368,448,4440,10,5029,14,997,15455,2025-02-01,9,page,318323284568640,Bayernpartei,Bayernpartei,"⚠️
#Migration 
❌
Die Union will Probleme lösen, die wir ohne sie gar nicht hätten!
Das ist die CSU-Politik seit 2015:
 • Grenzen geöffnet
 • Kaum Abschiebungen
 • Innere Sicherheit massiv gefährdet
 • Leere Versprechungen gemacht

Was es mit der Bayernpartei nicht geben wird: Politik gegen das bayerische Volk!
🔹
Deshalb #BesserFürBayern wählen!
🔹"
,photos,2025-01-28T09:00:42+00:00,1140369827023434,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1140369827023434/,2025-01-29T00:39:35+00:00,"[{""id"":""1807987900027669"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZv9P4uO0WH3bzalHkC3c4aSnMI1j-Ixfcp5Y2DlUJnmcot_GvpNSApWnphbE2kB1ZNfBZQJNL0pvmIkud5QK3HxJ1sVia-Bn-e84XjSvaNWVRArYrcaoLYBwFwyMBp2Z1iur9oyRUkZhjQdfYo60Q""}]",page,706442828288378,"Die PARTEI",DiePARTEI,,0,0,42,95,150,5,252,2,23,12798,2025-02-01,0,page,706442828288378,"Die PARTEI",DiePARTEI,"Scheiß-Wahlkampf!
Smiley"
,photos,2025-01-28T09:00:28+00:00,967247858358875,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/967247858358875/,2025-02-03T18:01:04+00:00,"[{""id"":""1619579732001200"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtWaNGUl6EMT3pbhQ-cKgZG70pjbtrnraQNjLIRdH8CM-FKh8SzzCoDHEG5xOi7X-U6VaBHv-WiYMv7SBLVZCNwU01f8F-1nVofT9x74P0o9OseAFWWeyiGFZGmcH61vflQMzuE9g30QtE57qJhnQ""}]",page,7562946647096631,WerteUnion,WerteUnionFoerderverein,,3,0,239,46,241,3,297,0,19,11140,2025-02-01,4,page,7562946647096631,WerteUnion,WerteUnionFoerderverein,"PRESSEMITTEILUNG / 28.01.2025

Ex-AfD-MdB Dirk Spaniel
wechselt zur WerteUnion

Der ehemalige AfD-Abgeordnete Dr. Dirk Spaniel MdB ist seit heute Mitglied der WerteUnion. Damit verzeichnet die von Dr. Hans-Georg Maaßen erst vor elf Monaten gegründete liberal-konservative Partei einen weiteren prominenten Zuwachs.
Nach seinem Austritt aus der AfD im Oktober 2024 wollte sich der promovierte Automobil-Ingenieur Spaniel eigentlich aus der aktiven Politik zurückziehen: ""In der AfD musste ich erleben, wie freie Meinungsbildung und demokratische Prozesse bereits innerparteilich unterlaufen und durch bedingungslose persönliche Loyalität zu Parteiführern ersetzt werden. Die WerteUnion ist derzeit die einzige Kraft, der ich mittelfristig zutraue, eine seriöse und ehrliche Politik in Deutschland umzusetzen.""
Parteichef Maaßen freut sich über die Verstärkung durch den Bundestagsabgeordneten: „Kompetenz und politische Gestaltungskraft sind in der WerteUnion stets hochwillkommen. Besonders in den Bereichen Energie und Verkehr wird Dr. Spaniel unser Team mit seiner Expertise definitiv bereichern!""

Kontakt: 
Wolfgang Osinski, Direktor Kommunikation WerteUnion; E-Mail: wolfgang.osinski@werteunion.de; Tel.: 0163 – 2 89 89 87"
,photos,2025-01-28T08:00:09+00:00,1196526438560008,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1196526438560008/,2025-02-04T03:05:11+00:00,"[{""id"":""2653786414822067"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtTXJTXhrO6RnB4RkqoUd5x8xi5YgHz4VnNzCUC4-HNolmACvkc0bl6N2JH9MyStpoe-uHzlXOIQ6E1oz9lR-mnW5Av3aY57dQDiNnuvodBcHlkMA7man8I6_8sLYshSPJ62q05_DUbfxMPDk3OjA""}]",page,1470073607123160,AfD,alternativefuerde,,7,0,776,34,3717,51,3809,0,364,84054,2025-02-01,0,page,1470073607123160,AfD,alternativefuerde,"Zeit für unseren Aufschwung!

Wir wollen Technologieoffenheit statt grüner Bevormundung: Verbote von Verbrennermotoren und von Öl- und Gasheizungen sind aufzuheben – die CDU ist dazu leider nicht in der Lage.

https://www.afd.de/zeit-fuer-deutschland/?utm_source=facebook&utm_medium=social&utm_campaign&utm_content=ap_wbrzgrdu8n"
,videos,2025-01-28T07:15:13+00:00,1319763892552313,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1319763892552313/,2025-01-28T07:17:11+00:00,"[{""id"":""663386662683822"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZs4mKftCS_elzVun-4B-3C9YyoYvTyBJUcYDBEucME2yRLG3Nd3JzHs9iPrda4nPFDDod5YQlqtMRb6sMiXWzjk7KVpkyskfmn5I7MwrauJn6EbPHavMTVIMz8jtjvKWjGD357xk3_rwxnyA1Zu""}]",page,1539608546867891,"Markus Söder",markus.soder.75,,34,0,578,39,1007,14,1095,0,39,52153,2025-02-01,1,page,1539608546867891,"Markus Söder",markus.soder.75,"Auf dem Weg nach Berlin… Wichtige Termine und eine TV Sendung 😇"
,videos,2025-01-28T07:09:42+00:00,637779802082315,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/637779802082315/,2025-01-28T12:19:54+00:00,"[{""id"":""637779802082315"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuu_WqthbGYDgjOmX7ROfE76K633x8SBgpOC8HiuAqSL_FUc7VuRalhFFd9EY-D0D7PwygVVTb_yk0a54jEVeqiDJg4Gtc6s8vJtJRyGB0zq5yxTCrfoZdYqeUfQDn0dT_qOEwlS7kUvkPjWedl""}]",page,1089863868701230,"Die Linke",linkspartei,,0,0,0,0,2,0,2,0,0,,,0,page,1089863868701230,"Die Linke",linkspartei,
,photos,2025-01-27T22:19:23+00:00,1263097414767554,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1263097414767554/,2025-01-28T13:27:54+00:00,"[{""id"":""1658538571542253"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtO-c6au3A59ltQWdyBoD9U_EUhEfU9EUfUwAe4KxKD_ZsmEuZ5KfbmI5lRGCSHVOo0NHMBqA_7gU2XAdG9M2gCxdXTuDXo39jZDzpCJWppAyxqSQum4AyK02Twq8Td3u5RtShhGSEDiaHMcxYizg""}]",page,360603663376469,V-Partei³,VPartei,,0,0,3,0,46,5,52,0,6,1240,2025-01-31,1,page,360603663376469,V-Partei³,VPartei,"80 Jahre Auschwitz-Befreiung – Gegen das Vergessen.
Heute gedenken wir der Opfer des Holocausts und erinnern an die Schrecken von Auschwitz.

Wir tragen Margot Friedländers Worte in unseren Herzen:
„Es gibt kein christliches, kein muslimisches, kein jüdisches Blut. Es gibt nur menschliches Blut. Alles ist gleich.“

Dieser Satz erinnert uns daran, dass wir alle Teil einer Menschheit sind. Herkunft, Religion, Kultur oder Hautfarbe trennen uns nicht – sie bereichern uns. Was uns verbindet, ist größer als das, was uns trennt.

#GegenDasVergessen #NieWieder #Auschwitz  #Menschlichkeit #Zusammenhalt #holocaust #demokratie #vpartei"
,videos,2025-01-27T20:50:42+00:00,1766094067300555,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1766094067300555/,2025-02-02T23:38:25+00:00,"[{""id"":""1766094067300555"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtrtVE-3i2xOtNtDdeoT0p8VdN4Q9FJiQVj_aH3aJcgrnJPqe3XRKtRLBgkthOHcDMBZT2vtFUEpfTiozorNDG2yFFNoQmGLChY9jdrup2OlDN9bUMhIshbMbBGzr7aL2qR1ku7o9arid8cOutetw""}]",page,1089863868701230,"Die Linke",linkspartei,,0,0,0,0,0,0,0,0,0,,,0,page,1089863868701230,"Die Linke",linkspartei,
,albums,2025-01-27T20:10:37+00:00,1327859178568810,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1327859178568810/,2025-01-28T04:37:05+00:00,"[{""id"":""1166689998795936"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuW6J43IVMpsUrdbzqWktzn6u8yLpx8RbruhnDgE5qUn7bTQZeiwsev0NujCUvWNupf23tkmTtvAc0WidrVxDB2EI0YNmkQOHykM3oObBT9lHqG6iDjltXca0_mNq75yjtYK56N7czmKnI3d0zOYg""},{""id"":""1349440409522048"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtPYl61se0WVO50nHeKGfRevw1Sr_e7S5ejvR93LiQDQxiya51YWxfK7zHfAlkehFDlDjo8I6KwnebwI_lUlICIA2GkR1QMK3YPCmHlIhlb9xBNz7iRgKEuood8yWw7dBIUdHPorNAq4WH2a6UsVQ""},{""id"":""623156940664569"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuMteM5ZnxSTtY9yyPaUcUqJeaaadWs6Vhxd2pVCdmdKPgXNEugefJLbk6ttTeDIQ2hW0clGBv9IOF70RMJfxWoIrLAiiFiBne08lN6ZPzeF_prr0E0YLrmZQH8bUz5qC3GukW0eBMTH6uIGx57""},{""id"":""1286006775994035"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuOPPcl4s-U5lRiLMkgi0cQkQ_VvrloSHZ8qqPhdNSt1PYXFRtEywFbhs0HrtsYQpTt0_IynXz3OUUDsgM5XjSCRRDrEaKfUZYgVa5rvTew1aJMTAu0QC0PkJmLvx29KoQeKq6EYprIg8zo3TBTGg""}]",page,1539608546867891,"Markus Söder",markus.soder.75,,39,0,204,49,173,5,267,1,19,21893,2025-02-01,0,page,1539608546867891,"Markus Söder",markus.soder.75,"Unterwegs in Niederbayern, beim Neujahrsempfang der CSU Rottal-Inn mit Günther Baumgartner, Max Straubinger und Martin Wagle. Danke für das riesige Interesse von mehr als 500 Bürgern, sogar mit Public Viewing im Saal nebenan 😇 Max Straubinger hat mehr als 30 Jahre lang unfassbar viel für seine Heimat und ganz Bayern geleistet. Danke für deinen großartigen Einsatz! Rottal-Inn, Landau a.d. Isar, Dingolfing und der gesamte Wahlkreis brauchen auch weiterhin einen Abgeordneten, dem es um seine Heimat geht. Genau so einer ist Günter Baumgartner. Er ist hier geboren, aufgewachsen und tief verwurzelt. Er kommt aus einer Landwirts-Familie, betreibt einen Hof und ist gleichzeitig in der Wirtschaft unterwegs. Aus der seiner langjährigen Arbeit in der Kommunalpolitik kennt Günter Baumgärtner die Menschen und Anliegen vor Ort sehr gut. Nur er hat nach der Wahl eine starke CSU und eine starke Regierungsfraktion im Rücken, um das Beste für den Wahlkreis herauszuholen. Jede Stimme für andere Kandidaten schwächt den Wahlkreis und stärkt am Ende Rot-Grün. Am 23. Februar geht es um einen Politikwechsel für Deutschland und ein starkes Bayern in Berlin. Das gibt es nur mit beiden Stimmen für die CSU!"
,,2025-01-27T20:01:06+00:00,4263829697186426,false,,"This content isn't available right now","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it or it's been deleted.",,"This content isn't available right now",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/4263829697186426/,2025-01-27T20:01:06+00:00,,page,1555246815243984,DieBasis,diebasispartei,,0,0,1,0,18,0,18,0,3,1258,2025-02-01,0,page,1555246815243984,DieBasis,diebasispartei,
,videos,2025-01-27T19:30:21+00:00,1140129454255687,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1140129454255687/,2025-02-03T07:33:34+00:00,"[{""id"":""1140129454255687"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtZAHYDK4nRTZHa0vme0uvGfENVD4yp5lhIC_vrsIhrymW6MhKWFkk2-8GHQddOQsgwoytRVJBjIGj2dcwcKwzSD2ufa1UXQm0yiA1bAje7uBE2UqUDwmWPCNp2thNDnzjNdh1GKFNVwJaStXy__g""}]",page,1089863868701230,"Die Linke",linkspartei,,0,0,0,0,0,0,0,0,0,,,0,page,1089863868701230,"Die Linke",linkspartei,
,videos,2025-01-27T19:14:43+00:00,607982738623083,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/607982738623083/,2025-02-03T12:46:27+00:00,"[{""id"":""607982738623083"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvNUjAWdBY35FKoSfiJUxb9T-bxEAhdmCKqsDmjCKbomLJMoxc9B4uIP8SHP33qSyjoQPkNdKyfSkHu4j1nAjNa5ewRoRhsZH3NFrLJ0eKr-rEsa019r6nNmG5ShNbGRWh8AL0rkvOiFpVpqXZR""}]",page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,,0,0,0,0,1,0,1,0,0,,,0,page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,
,videos,2025-01-27T19:08:20+00:00,3009068652593040,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/3009068652593040/,2025-01-28T13:11:35+00:00,"[{""id"":""1310665579973702"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvMgf-AqEAvd8AduK0GJgMRaYZ2lMsFK7uxbUuWxzftWT_lrdvxiI8wytSMa3Wy-7_T1YsTDHTkX4JtxaptElvCbJaOYodPluRa78QLK5oVpmXnDaWQNEq0_o0mZCem7vIiGLW0uEHGWv_t4XX89g""}]",page,2590514261105616,FDP,FDP,,27,0,190,83,510,4,627,1,42,241521,2025-02-01,2,page,2590514261105616,FDP,FDP,"Die Jugend hat unter Corona am stärksten gelitten und wurde in ihren Freiheiten am meisten eingeschränkt. Wir Freie Demokraten stellen klar: Mit uns werden die Grundrechte gewahrt!"
,photos,2025-01-27T19:07:40+00:00,642241568315040,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/642241568315040/,2025-01-27T20:13:45+00:00,"[{""id"":""891469216395913"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZv1OYMV6C_gnzmwESt9MiTvNn17mP5HxNuCFe4LvA7Pqv_h0bg5U58XelJgR4LNzeN4fDhHFg9lAqKD67xDBYosCwytGD3rpcYg4YRZoh3L6JmTe951_szW5D-fZFep-V-sVsTtucQWsH8gz1Gn""}]",page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,,3,0,449,2,1044,21,1071,1,182,17599,2025-02-01,0,page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,"Am 27. Januar 1945 befreite die Rote Armee das Konzentrations- und Vernichtungslager Auschwitz-Birkenau. Mindestens 1,1 Millionen Menschen wurden dort von den Nazis grausam ermordet. Auschwitz steht wie kein anderer Ort als Symbol für den Holocaust und die unermesslichen Verbrechen zwischen 1933 und 1945. Wir gedenken heute der Opfer des deutschen Faschismus, darunter Juden, Sinti und Roma, Kommunisten und Sozialdemokraten, Homosexuelle, Menschen mit Behinderungen und viele mehr. 

Was damals geschah, darf nie wieder passieren – das ist unsere Verantwortung. Wir dürfen nicht wegsehen, wenn Menschen aufgrund ihrer Religion, Herkunft, Nationalität, Hautfarbe oder sexuellen Orientierung diskriminiert oder gar verfolgt werden. Wir dürfen nicht schweigen, wenn unsere Geschichte verdreht wird, wenn Verbrechen kleingeredet oder wieder alte Feindbilder gepflegt werden. Wir dürfen nicht zulassen, dass unser Land wieder „kriegstüchtig“ gemacht wird. Krieg führt immer zur Entmenschlichung, und die Shoah war nur im Schatten eines Weltkriegs möglich. Deutschland sollte sich auf seine historische Verantwortung besinnen. 

Von deutschem Boden darf nie wieder Krieg ausgehen!"
,videos,2025-01-27T18:57:10+00:00,1040292918114318,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1040292918114318/,2025-01-28T14:05:27+00:00,"[{""id"":""1040292918114318"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZucIr3TdwtwwGsGBtPkyYXvB1YGplkWKDb5W9TKwVFxmURvSEgQ15Fty4ZyZ7NtKjHnPpCzAgdR_KiAIyaJ-lA6JJJmetY-X7Gr1IOE1gZHoKvyp5-pEIMGbmoPP4XvdxrXPlcWbQgkm0jO5NtP8Q""}]",page,320290480623589,SPD,SPD,,0,0,0,0,1,0,1,0,0,,,0,page,320290480623589,SPD,SPD,
,videos,2025-01-27T18:35:38+00:00,1539144816748877,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1539144816748877/,2025-01-27T20:56:09+00:00,"[{""id"":""787578430249743"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuIL2nlEr9TzagjRuBVwHu8aaqKftK3Z_cCB8FQs8xq7Mz_Ypqw-eYWYldcVJ6h-_JBlHUP8XQRaBO7p6MJjVvRkCEh6HKXnYMVsglVHJ555gCX1Pov4VGdKT0g8mxVl2SPZZdOQVEAJTzhKVvD""}]",page,1539608546867891,"Markus Söder",markus.soder.75,,21,0,134,22,251,11,309,0,11,16589,2025-01-31,4,page,1539608546867891,"Markus Söder",markus.soder.75,"Video: Die Reptilien-Auffangstation München ist eine von nur wenigen Anlaufstellen deutschlandweit. Sie bietet umfassende Beratung und Hilfe im Umgang mit exotischen Tieren. Als Freistaat unterstützen wir einen modernen Neubau in Neufahrn bei Freising mit 15 Millionen Euro."
,videos,2025-01-27T18:11:40+00:00,978736224180233,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/978736224180233/,2025-01-27T19:42:00+00:00,"[{""id"":""1324506875409402"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuenQqORJjtN02AOVIZdZnTLpP6mp3uHhMvQkdONqREbmKHR0i9AtvxuSxlljjWgHa5m6DWET5_8xnsEZAV2Mkf4WR41l4DivmnQgdqDqqNlPg7kRTjMMIO-x5jhSTpXI5ZGyHgHWQEXBedp9VjhA""}]",page,392030636531909,"Olaf Scholz",olafscholz,,77,0,560,181,251,28,542,2,58,17379,2025-02-01,3,page,392030636531909,"Olaf Scholz",olafscholz,"Es geht nicht, dass einige wenige von Entlastungen profitieren sollen, während die Mehrheit die Last trägt. Wir müssen Investitionen anders finanzieren, durch einen Deutschlandfonds und eine Reform der Schuldenbremse."
,photos,2025-01-27T18:00:27+00:00,1346237146795052,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1346237146795052/,2025-01-28T01:33:24+00:00,"[{""id"":""544221318648549"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtawFpf8YLSMJb0DUCuTyjYwqLAP-6SPznWuATbnujjKPRuGINhDS7qu9n8QDMWqsOMIBs1TxCrMDJxjzeVpx2hu4aFu-9j9iICW4-4rgDws2USSt10W3NmUkq97oFVTNW7OhWMzAc-87PeynRO""}]",page,3597025993914031,"FREIE WÄHLER Bundesvereinigung",freie.waehler.bundesvereinigung,,44,0,392,360,838,1,1256,4,180,12809,2025-02-01,9,page,3597025993914031,"FREIE WÄHLER Bundesvereinigung",freie.waehler.bundesvereinigung,"FREIE WÄHLER – Verantwortung für Deutschland! 🧡"
,photos,2025-01-27T17:57:06+00:00,938781145030316,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/938781145030316/,2025-01-28T19:19:31+00:00,"[{""id"":""1131933138339929"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtDbK873ASmapMklDAzLHOeakcUBFtwP4xR7tM7nNHBjnYS9EGOdVfm7OgJC-syf3m5htyaUrr6_an_q5Ype0_J1h0U_Y-cLarp8WxSK_anh2pBCWw9_CiTPKmtq0TOnEdTQiDugWiWBkkflp9zOQ""}]",page,320290480623589,SPD,SPD,,24,0,1036,433,597,8,1065,0,234,26217,2025-02-01,3,page,320290480623589,SPD,SPD,"Für mehr Sicherheit in Deutschland werden wir in dieser Woche weitere Gesetzesänderungen und Sicherheitsgesetze auf den Tisch legen, die bisher von der CDU blockiert oder als nicht dringlich erachtet wurden. Eine Zusammenarbeit mit Rechtsextremen und Verfassungsfeinden schließen wir unmissverständlich aus. Es ist brandgefährlich, den Gegnern unserer Verfassung und des Rechtsstaates in Deutschland wieder zur Macht zu verhelfen. Wer das tut, begeht einen schweren historischen Fehler. Friedrich Merz hat diesen Fehler begangen. Er nimmt für seine Pläne eine Mehrheit mit der rechtsextremen AfD von Weidel und Höcke in Kauf. Er muss sich schnellstmöglich und unmissverständlich korrigieren. In Deutschland wird nicht gemeinsam mit Rechtsextremen Politik gemacht. Punkt."
